area,bedrooms,bathrooms,location,age,parking,stories,main_road,furnishing_status,price
2762,3,2,Green Valley,34,0,2,No,Furnished,545372.44
2314,5,4,West Hills,6,2,3,Yes,Unfurnished,958739.02
2376,4,3,Suburban Heights,19,2,2,No,Unfurnished,700299.98
1046,2,2,Suburban Heights,31,1,1,No,Unfurnished,293926.6
2935,5,4,West Hills,37,2,2,No,Semi-Furnished,942831.0
2007,4,3,Metro Corridor,39,3,2,Yes,Unfurnished,592574.36
1559,3,2,Suburban Heights,31,2,3,Yes,Unfurnished,534634.67
1914,4,3,Green Valley,25,1,1,No,Semi-Furnished,489213.91
888,1,1,Suburban Heights,38,1,1,Yes,Furnished,304722.94
2129,3,3,Suburban Heights,19,2,2,Yes,Semi-Furnished,666966.79
1197,2,1,Green Valley,17,0,1,Yes,Furnished,346637.37
1052,1,1,Green Valley,14,1,2,Yes,Unfurnished,263620.33
983,1,1,West Hills,21,1,1,Yes,Semi-Furnished,338461.2
2821,4,3,Suburban Heights,21,2,1,No,Semi-Furnished,812243.91
1405,2,2,Waterfront Bay,20,2,2,Yes,Semi-Furnished,685601.56
3339,4,3,Downtown,1,1,1,Yes,Semi-Furnished,1219385.89
1459,2,2,West Hills,39,0,2,No,Furnished,468051.76
913,1,1,Suburban Heights,17,3,1,Yes,Unfurnished,372920.23
1156,2,1,West Hills,22,0,1,No,Furnished,375207.76
2964,4,3,Suburban Heights,12,0,1,Yes,Unfurnished,798580.38
1698,4,3,Suburban Heights,40,1,2,No,Unfurnished,478974.42
1451,3,2,West Hills,8,2,1,Yes,Furnished,599277.32
1927,2,1,Green Valley,6,2,2,No,Unfurnished,443186.8
2209,4,2,Downtown,40,3,2,Yes,Semi-Furnished,859222.25
2826,4,3,Metro Corridor,0,0,2,Yes,Semi-Furnished,751291.01
3227,4,4,Suburban Heights,1,1,2,Yes,Semi-Furnished,964008.43
1565,2,2,West Hills,3,1,1,No,Semi-Furnished,601617.38
1063,2,2,Green Valley,13,2,1,Yes,Furnished,346114.49
1532,2,2,Waterfront Bay,31,1,2,Yes,Unfurnished,653590.24
2006,4,3,Downtown,35,0,1,Yes,Semi-Furnished,714107.34
1229,2,2,Waterfront Bay,1,2,2,Yes,Furnished,619727.32
1232,3,2,Waterfront Bay,39,1,2,Yes,Semi-Furnished,605331.47
2074,3,2,West Hills,13,1,1,No,Semi-Furnished,753766.79
1773,3,2,Downtown,19,2,2,No,Semi-Furnished,722802.72
1831,3,2,Downtown,24,1,3,No,Furnished,751638.8
1334,2,2,West Hills,41,1,1,No,Semi-Furnished,456052.55
1648,2,1,Suburban Heights,7,1,2,Yes,Furnished,534864.93
1249,3,2,Suburban Heights,27,1,1,No,Semi-Furnished,577812.07
2581,4,3,West Hills,20,0,2,Yes,Unfurnished,865093.65
2735,5,4,West Hills,22,2,2,No,Furnished,1017525.32
863,1,1,Downtown,31,1,2,Yes,Furnished,395826.58
1246,1,1,Suburban Heights,7,3,2,No,Unfurnished,411273.25
993,1,1,Metro Corridor,30,1,3,Yes,Furnished,324235.19
1394,2,1,Suburban Heights,36,1,2,Yes,Furnished,425967.72
1748,2,1,Metro Corridor,15,1,2,Yes,Semi-Furnished,489921.41
1012,2,1,Metro Corridor,39,2,2,Yes,Unfurnished,297971.24
1250,1,1,Metro Corridor,41,1,2,Yes,Unfurnished,316586.65
1210,1,1,West Hills,26,2,2,No,Unfurnished,436660.38
1964,3,2,West Hills,39,2,3,No,Semi-Furnished,676975.37
1858,3,3,Metro Corridor,40,3,2,Yes,Unfurnished,524296.48
1354,2,1,West Hills,17,2,2,Yes,Furnished,484754.05
1940,2,2,Suburban Heights,34,0,1,Yes,Semi-Furnished,536668.79
1452,2,1,Downtown,14,2,2,No,Semi-Furnished,608814.86
1621,2,1,Waterfront Bay,26,3,2,Yes,Furnished,656014.13
3531,5,3,Waterfront Bay,16,3,2,Yes,Semi-Furnished,1436984.21
3090,5,4,Suburban Heights,39,0,1,Yes,Semi-Furnished,864539.6
1075,1,1,Suburban Heights,1,2,3,Yes,Semi-Furnished,372258.06
2519,3,2,Green Valley,30,1,1,Yes,Semi-Furnished,539344.86
2501,4,2,Green Valley,36,1,1,Yes,Semi-Furnished,562684.9
1142,1,1,Metro Corridor,40,2,2,Yes,Semi-Furnished,312741.01
2508,4,3,Green Valley,40,3,2,Yes,Furnished,565252.06
3344,5,4,Green Valley,33,1,1,Yes,Semi-Furnished,737350.37
1153,2,1,Metro Corridor,33,2,2,Yes,Furnished,380207.33
1252,2,2,Downtown,2,0,1,Yes,Furnished,541978.33
2716,3,3,Suburban Heights,16,0,1,Yes,Unfurnished,744695.59
2015,3,1,Suburban Heights,13,1,1,Yes,Furnished,590867.48
2254,4,3,Downtown,13,1,2,No,Furnished,904180.81
2071,3,2,Metro Corridor,37,2,1,Yes,Furnished,530339.45
2113,4,3,Downtown,34,1,1,No,Unfurnished,809776.79
1063,2,1,Suburban Heights,0,1,2,Yes,Furnished,462516.94
2748,5,3,Downtown,28,1,1,Yes,Semi-Furnished,982901.92
2886,5,3,Suburban Heights,3,1,2,Yes,Furnished,941148.61
1649,3,2,West Hills,32,2,2,Yes,Unfurnished,542108.52
1776,4,3,West Hills,16,1,2,Yes,Unfurnished,665686.69
980,2,1,Suburban Heights,27,1,1,No,Semi-Furnished,325326.41
2220,3,2,West Hills,25,2,2,No,Unfurnished,714747.63
2272,3,2,West Hills,7,1,2,Yes,Semi-Furnished,783974.39
1763,3,2,Metro Corridor,33,2,1,Yes,Unfurnished,471507.14
2834,4,3,Waterfront Bay,17,0,1,Yes,Unfurnished,1074682.4
1581,2,1,Downtown,30,1,2,Yes,Furnished,627617.71
2266,4,3,Downtown,26,3,1,No,Semi-Furnished,903008.34
1202,1,1,Metro Corridor,15,2,3,Yes,Unfurnished,360488.82
1791,4,3,Suburban Heights,9,1,2,No,Semi-Furnished,643794.33
1686,3,2,Downtown,39,2,1,Yes,Unfurnished,642498.09
1978,3,2,Downtown,11,3,1,Yes,Semi-Furnished,796350.27
1559,3,2,Metro Corridor,21,1,3,Yes,Semi-Furnished,724771.99
1715,3,2,West Hills,15,0,1,Yes,Semi-Furnished,566795.66
2515,5,3,Suburban Heights,11,1,2,Yes,Unfurnished,773824.62
1518,3,1,West Hills,10,0,1,Yes,Semi-Furnished,526459.02
950,1,1,Downtown,19,1,2,Yes,Furnished,432693.76
3640,5,4,Waterfront Bay,0,2,2,Yes,Semi-Furnished,1480436.42
3141,5,4,Suburban Heights,26,0,1,Yes,Unfurnished,885590.66
1078,2,1,Waterfront Bay,2,2,1,Yes,Semi-Furnished,544977.84
2382,3,2,Metro Corridor,11,1,2,Yes,Furnished,619258.61
1478,3,1,West Hills,29,1,3,No,Furnished,542670.63
2009,4,4,West Hills,8,2,1,Yes,Unfurnished,799263.12
2033,3,2,Waterfront Bay,36,1,2,Yes,Furnished,817435.69
1646,2,1,Waterfront Bay,0,0,1,Yes,Semi-Furnished,699982.96
1321,2,2,Waterfront Bay,41,0,2,No,Furnished,492783.67
1371,2,1,West Hills,3,2,2,Yes,Furnished,526740.22
1253,2,1,Suburban Heights,14,1,1,Yes,Semi-Furnished,401076.21
1296,3,2,Suburban Heights,26,0,1,Yes,Furnished,438901.38
1760,3,2,West Hills,7,3,1,No,Unfurnished,667334.75
1357,3,3,Green Valley,22,3,2,Yes,Semi-Furnished,411686.42
2375,4,2,Downtown,14,1,1,Yes,Semi-Furnished,857831.0
3277,4,2,Downtown,26,0,1,Yes,Semi-Furnished,1091129.66
1433,2,1,Downtown,30,2,3,Yes,Unfurnished,525873.18
1989,4,3,West Hills,38,2,2,No,Semi-Furnished,728095.27
2208,3,2,Downtown,7,0,2,Yes,Furnished,840441.35
2183,4,2,West Hills,29,0,1,No,Furnished,665188.57
1863,3,2,West Hills,41,2,1,Yes,Semi-Furnished,581786.78
2433,3,2,Waterfront Bay,17,3,1,Yes,Unfurnished,971946.79
2192,3,2,Downtown,3,2,2,No,Semi-Furnished,872541.92
1102,2,1,Suburban Heights,21,1,2,Yes,Furnished,394929.55
2559,4,4,Downtown,2,1,2,Yes,Semi-Furnished,1076829.58
2578,4,2,Downtown,14,2,1,Yes,Semi-Furnished,978075.97
1332,1,1,Suburban Heights,34,0,1,No,Semi-Furnished,350108.88
1835,3,2,West Hills,37,1,3,Yes,Furnished,669842.44
2376,3,2,Downtown,32,1,1,Yes,Furnished,807425.65
1662,3,2,West Hills,13,1,1,Yes,Furnished,644949.86
2777,5,4,Waterfront Bay,0,1,1,No,Furnished,1290363.67
4654,5,3,West Hills,25,2,2,Yes,Unfurnished,1390792.54
1320,1,1,Metro Corridor,7,2,2,Yes,Furnished,400970.38
1040,1,1,Metro Corridor,15,2,1,Yes,Semi-Furnished,307028.14
2041,2,1,Suburban Heights,37,2,1,No,Semi-Furnished,521971.29
2412,3,3,Suburban Heights,9,1,2,No,Semi-Furnished,744027.89
1648,3,1,Metro Corridor,41,1,3,Yes,Unfurnished,418745.23
3233,5,4,Downtown,36,1,1,Yes,Semi-Furnished,1106329.27
1058,2,2,West Hills,25,0,2,Yes,Unfurnished,430349.29
2385,2,1,Metro Corridor,27,2,1,Yes,Furnished,586564.97
1418,1,1,Suburban Heights,11,0,1,Yes,Furnished,404479.76
3596,5,4,Suburban Heights,19,1,1,Yes,Furnished,1056535.27
4011,5,3,West Hills,13,1,1,Yes,Furnished,1237327.17
1330,2,1,Downtown,34,1,1,Yes,Semi-Furnished,494088.09
1451,3,2,Suburban Heights,28,2,3,No,Unfurnished,496084.31
2549,5,3,Waterfront Bay,11,1,1,Yes,Furnished,1112991.25
1548,2,2,Downtown,17,1,1,Yes,Unfurnished,585512.36
1775,3,2,Downtown,1,1,1,Yes,Semi-Furnished,748015.68
1826,3,2,Suburban Heights,1,2,2,Yes,Semi-Furnished,631684.33
838,3,3,Downtown,16,1,3,Yes,Furnished,559716.27
1798,2,1,West Hills,9,1,1,Yes,Furnished,599080.11
1372,3,2,Suburban Heights,17,1,1,Yes,Unfurnished,472564.45
1484,2,1,Downtown,21,0,1,Yes,Furnished,541690.52
3221,5,4,Waterfront Bay,18,1,2,No,Unfurnished,1250505.87
1093,1,1,Downtown,0,2,1,Yes,Semi-Furnished,513959.65
2503,4,3,Suburban Heights,23,2,2,Yes,Unfurnished,472358.91
1617,3,2,Waterfront Bay,35,2,2,No,Semi-Furnished,707317.02
1616,4,4,West Hills,24,0,2,Yes,Furnished,671414.8
2480,4,1,Waterfront Bay,35,1,1,Yes,Semi-Furnished,910942.86
2071,3,2,Suburban Heights,30,0,1,Yes,Furnished,573241.03
